"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","12400","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","","F","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","","F","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","9700","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","10600","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","","x","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","10700","E","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","","F","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","","x","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","13500","E","","t","0"
"1940","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","15600","","","t","0"
"1941","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","16500","","","t","0"
"1942","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","19100","","","t","0"
"1943","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","20200","","","t","0"
"1944","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","9300","","","t","0"
"1945","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","17400","","","t","0"
"1946","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","16600","","","t","0"
"1947","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","17500","","","t","0"
"1948","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","14500","","","t","0"
"1949","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","15000","","","t","0"
"1950","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","7600","","","t","0"
"1951","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","12100","","","t","0"
"1952","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","8900","","","t","0"
"1953","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","7800","","","t","0"
"1954","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","13600","","","t","0"
"1955","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","12000","","","t","0"
"1956","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","11800","","","t","0"
"1957","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","15900","","","t","0"
"1958","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","20400","","","t","0"
"1959","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","22200","","","t","0"
"1960","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","23500","","","t","0"
"1961","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","23700","","","t","0"
"1962","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","23000","","","t","0"
"1963","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","16200","","","t","0"
"1964","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","16100","","","t","0"
"1965","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","20800","","","t","0"
"1966","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","20800","","","t","0"
"1967","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","19000","","","t","0"
"1968","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","20700","","","t","0"
"1969","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","18400","","","t","0"
"1970","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","19600","","","t","0"
"1971","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","18600","","","t","0"
"1972","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","19000","","","t","0"
"1973","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","19100","","","t","0"
"1974","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","21300","","","t","0"
"1975","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","18200","","","t","0"
"1976","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","21500","","","t","0"
"1977","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","18200","","","t","0"
"1978","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","15000","","","t","0"
"1979","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","17900","","","t","0"
"1980","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","14500","","","t","0"
"1981","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","19400","","","t","0"
"1982","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","17200","","","t","0"
"1983","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","14200","","","t","0"
"1984","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","14300","","","t","0"
"1985","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","14700","","","t","0"
"1986","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","14000","","","t","0"
"1987","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","16500","","","t","0"
"1988","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","18200","","","t","0"
"1989","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","20000","","","t","0"
"1990","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","23300","","","t","0"
"1991","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","23900","","","t","0"
"1992","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","28300","","","t","0"
"1993","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","34900","","","t","0"
"1994","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","33400","","","t","0"
"1995","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","33800","","","t","0"
"1996","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","32200","","","t","0"
"1997","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","35500","","","t","0"
"1998","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","35400","","","t","0"
"1999","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","37500","","","t","0"
"2000","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","28700","","","t","0"
"2001","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","29400","","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rutabagas and turnips [11422112]","Pounds","254","units","0","v74204","14.2.18","31300","","","t","0"
