"","year","month","yyyymmdd","mintemp","meantemp","maxtemp","totprec","consec","yrmon"
"44596",2022,8,2022-08-06,7.3,18.2,29,0,5,202208
"44597",2022,8,2022-08-07,9.8,22,34.1,0,4,202208
"44598",2022,8,2022-08-08,10.7,22.7,34.6,0,3,202208
"44599",2022,8,2022-08-09,12.4,22.2,32,0,2,202208
"44600",2022,8,2022-08-10,16.7,24.4,32,0,1,202208
"44601",2022,8,2022-08-11,14.7,25,35.3,2.5,0,202208
"44602",2022,8,2022-08-12,13.1,22.9,32.7,0.2,1,202208
"44603",2022,8,2022-08-13,13.2,20.8,28.3,1,0,202208
"44604",2022,8,2022-08-14,8.7,19.3,29.8,0,8,202208
"44605",2022,8,2022-08-15,11.6,22.3,33,0,7,202208
"44606",2022,8,2022-08-16,12.8,23.6,34.3,0,6,202208
"44607",2022,8,2022-08-17,12.2,23.5,34.8,0,5,202208
"44608",2022,8,2022-08-18,12.8,23,33.2,0,4,202208
"44609",2022,8,2022-08-19,15.9,24.8,33.7,0,3,202208
"44610",2022,8,2022-08-20,15.6,23.9,32.1,0,2,202208
"44611",2022,8,2022-08-21,18.9,25,31.1,0,1,202208
"44612",2022,8,2022-08-22,15.8,23.3,30.8,3.8,0,202208
"44613",2022,8,2022-08-23,15,22.5,29.9,2.5,0,202208
"44614",2022,8,2022-08-24,12.4,22.3,32.2,0,21,202208
"44615",2022,8,2022-08-25,12.4,22.6,32.7,0,20,202208
"44616",2022,8,2022-08-26,14.6,23.7,32.8,0,19,202208
"44617",2022,8,2022-08-27,14.5,18.6,22.7,0,18,202208
"44618",2022,8,2022-08-28,8.9,17.3,25.7,0,17,202208
"44619",2022,8,2022-08-29,9.8,20.4,31,0,16,202208
"44620",2022,8,2022-08-30,11.3,22.7,34,0,15,202208
"44621",2022,8,2022-08-31,11.7,21.9,32,0,14,202208
"44622",2022,9,2022-09-01,13.8,24,34.2,0,13,202209
"44623",2022,9,2022-09-02,11.2,22.4,33.5,0,12,202209
"44624",2022,9,2022-09-03,14.4,23.6,32.7,0,11,202209
"44625",2022,9,2022-09-04,12.4,19.7,27,0,10,202209
"44626",2022,9,2022-09-05,10.7,18.3,25.8,0,9,202209
"44627",2022,9,2022-09-06,5.8,16.8,27.8,0,8,202209
"44628",2022,9,2022-09-07,8.5,19.1,29.6,0,7,202209
"44629",2022,9,2022-09-08,8.9,16.2,23.4,0,6,202209
"44630",2022,9,2022-09-09,4.1,14.1,24.1,0,5,202209
"44631",2022,9,2022-09-10,2.8,14.6,26.4,0,4,202209
"44632",2022,9,2022-09-11,5.4,15.2,24.9,0,3,202209
"44633",2022,9,2022-09-12,8.5,13.5,18.4,0.2,2,202209
"44634",2022,9,2022-09-13,11.6,17.5,23.4,0.7,1,202209
"44635",2022,9,2022-09-14,10.6,16.1,21.5,1.2,0,202209
"44636",2022,9,2022-09-15,8.7,16.8,24.8,1.3,0,202209
"44637",2022,9,2022-09-16,8.4,14.9,21.4,0.2,33,202209
"44638",2022,9,2022-09-17,3.5,10.9,18.2,0,32,202209
"44639",2022,9,2022-09-18,2,10.3,18.6,0,31,202209
"44640",2022,9,2022-09-19,2.4,12.4,22.3,0,30,202209
"44641",2022,9,2022-09-20,0.8,11,21.2,0,29,202209
"44642",2022,9,2022-09-21,0.1,11,21.9,0,28,202209
"44643",2022,9,2022-09-22,2.9,12.8,22.7,0,27,202209
"44644",2022,9,2022-09-23,6.6,13.4,20.2,0,26,202209
"44645",2022,9,2022-09-24,3.9,13.6,23.2,0,25,202209
"44646",2022,9,2022-09-25,4.2,14.3,24.3,0,24,202209
"44647",2022,9,2022-09-26,5.9,15.4,24.8,0,23,202209
"44648",2022,9,2022-09-27,5.5,16.1,26.6,0,22,202209
"44649",2022,9,2022-09-28,6.5,15.8,25,0,21,202209
"44650",2022,9,2022-09-29,8.1,14,19.8,0,20,202209
"44651",2022,9,2022-09-30,6.1,14.9,23.7,0,19,202209
"44652",2022,10,2022-10-01,6.3,15.5,24.7,0,18,202210
"44653",2022,10,2022-10-02,5.6,15.4,25.2,0,17,202210
"44654",2022,10,2022-10-03,5.8,15.6,25.3,0,16,202210
"44655",2022,10,2022-10-04,5.8,15.1,24.3,0,15,202210
"44656",2022,10,2022-10-05,5.6,15.1,24.6,0,14,202210
"44657",2022,10,2022-10-06,4.8,14.1,23.3,0,13,202210
"44658",2022,10,2022-10-07,5.7,13.3,20.9,0,12,202210
"44659",2022,10,2022-10-08,4.6,13.4,22.2,0,11,202210
"44660",2022,10,2022-10-09,3.3,12.9,22.4,0,10,202210
"44661",2022,10,2022-10-10,3,14,24.9,0,9,202210
"44662",2022,10,2022-10-11,0.4,10.7,20.9,0,8,202210
"44663",2022,10,2022-10-12,1.5,11.3,21,0,7,202210
"44664",2022,10,2022-10-13,1.1,10.1,19.1,0,6,202210
"44665",2022,10,2022-10-14,1.7,10.6,19.5,0,5,202210
"44666",2022,10,2022-10-15,1.9,10.6,19.3,0,4,202210
"44667",2022,10,2022-10-16,0.5,10.5,20.4,0,3,202210
"44668",2022,10,2022-10-17,-0.4,8.9,18.1,0,2,202210
"44669",2022,10,2022-10-18,0.1,9.2,18.3,0,1,202210
"44670",2022,10,2022-10-19,2.15,NA,16.5,NA,0,202210
"44671",2022,10,2022-10-20,4.2,9.5,14.7,0,1,202210
"44672",2022,10,2022-10-21,1.6,6.2,10.7,4.8,0,202210
"44673",2022,10,2022-10-22,-1.1,4.8,10.7,0,4,202210
"44674",2022,10,2022-10-23,-1.8,5.1,12,0,3,202210
"44675",2022,10,2022-10-24,4.7,8.6,12.4,0.4,2,202210
"44676",2022,10,2022-10-25,2.9,7.7,12.5,0.2,1,202210
"44677",2022,10,2022-10-26,4.4,8,11.5,2.5,0,202210
"44678",2022,10,2022-10-27,3.3,8.9,14.5,0,7,202210
"44679",2022,10,2022-10-28,5.8,10.3,14.8,0.8,6,202210
"44680",2022,10,2022-10-29,2.3,7.9,13.4,0,5,202210
"44681",2022,10,2022-10-30,5.3,9.3,13.2,0,4,202210
"44682",2022,10,2022-10-31,2.7,8.8,14.8,0,3,202210
"44683",2022,11,2022-11-01,-0.5,4,8.4,0,2,202211
"44684",2022,11,2022-11-02,-6.9,-0.4,6.1,0,1,202211
"44685",2022,11,2022-11-03,-9.3,-3.4,2.5,3,0,202211
"44686",2022,11,2022-11-04,0,1.4,2.8,15.1,0,202211
"44687",2022,11,2022-11-05,-0.9,2.6,6,10,0,202211
"44688",2022,11,2022-11-06,-7.5,-2.8,1.9,0,21,202211
"44689",2022,11,2022-11-07,-6.3,-2.5,1.4,0.4,20,202211
"44690",2022,11,2022-11-08,-13.3,-8.9,-4.4,0.5,19,202211
"44691",2022,11,2022-11-09,-9.4,-7.4,-5.3,0,18,202211
"44692",2022,11,2022-11-10,-7.2,-5.8,-4.3,0,17,202211
"44693",2022,11,2022-11-11,-7.8,-4.9,-2,0,16,202211
"44694",2022,11,2022-11-12,-5,-2.6,-0.1,0,15,202211
"44695",2022,11,2022-11-13,-8.9,-3.9,1.1,0,14,202211
"44696",2022,11,2022-11-14,-8.1,-4.2,-0.2,0,13,202211
"44697",2022,11,2022-11-15,-1.3,-0.1,1.2,0,12,202211
"44698",2022,11,2022-11-16,-1.1,-0.2,0.8,0,11,202211
"44699",2022,11,2022-11-17,-3.8,-1.7,0.5,0,10,202211
"44700",2022,11,2022-11-18,-4.6,-3.3,-1.9,0,9,202211
"44701",2022,11,2022-11-19,-10.5,-6,-1.4,0,8,202211
"44702",2022,11,2022-11-20,-9.7,-5.3,-0.9,0,7,202211
"44703",2022,11,2022-11-21,-3.7,-1.1,1.5,0.6,6,202211
"44704",2022,11,2022-11-22,-1.4,0.2,1.7,0.4,5,202211
"44705",2022,11,2022-11-23,-8.1,-3.3,1.5,0,4,202211
"44706",2022,11,2022-11-24,-2,1.6,5.1,0,3,202211
"44707",2022,11,2022-11-25,-5.1,-1,3.1,0.5,2,202211
"44708",2022,11,2022-11-26,-4.4,-0.6,3.3,0,1,202211
"44709",2022,11,2022-11-27,-3.6,-0.5,2.7,3.1,0,202211
"44710",2022,11,2022-11-28,-10.5,-5.9,-1.2,0,22,202211
"44711",2022,11,2022-11-29,-8.6,-7.2,-5.8,0,21,202211
"44712",2022,11,2022-11-30,-8.5,-5.2,-1.8,0,20,202211
"44713",2022,12,2022-12-01,-11.1,-6.8,-2.5,0,19,202212
"44714",2022,12,2022-12-02,-11.5,-10.2,-8.8,0,18,202212
"44715",2022,12,2022-12-03,-14,-10.2,-6.4,0,17,202212
"44716",2022,12,2022-12-04,-7.2,-6.2,-5.1,0,16,202212
"44717",2022,12,2022-12-05,-7.8,-6.2,-4.5,0,15,202212
"44718",2022,12,2022-12-06,-6,-4.5,-2.9,0,14,202212
"44719",2022,12,2022-12-07,-4.2,-3.6,-2.9,0,13,202212
"44720",2022,12,2022-12-08,-4.7,-2.5,-0.2,0,12,202212
"44721",2022,12,2022-12-09,-6.3,-3.1,0.1,0,11,202212
"44722",2022,12,2022-12-10,-3.5,-1.7,0.1,0,10,202212
"44723",2022,12,2022-12-11,-2.6,-0.3,2,0,9,202212
"44724",2022,12,2022-12-12,-2.2,-0.5,1.2,0,8,202212
"44725",2022,12,2022-12-13,-5.1,-3,-0.8,0,7,202212
"44726",2022,12,2022-12-14,-11.7,-6.9,-2.1,0,6,202212
"44727",2022,12,2022-12-15,-12.8,-7.2,-1.6,0,5,202212
"44728",2022,12,2022-12-16,-9.8,-5.8,-1.7,0,4,202212
"44729",2022,12,2022-12-17,-6.3,-5.2,-4.1,0,3,202212
"44730",2022,12,2022-12-18,-20.8,-13,-5.2,0.2,2,202212
"44731",2022,12,2022-12-19,-23.6,-20.5,-17.4,0,1,202212
"44732",2022,12,2022-12-20,-22.8,-20,-17.1,1.7,0,202212
"44733",2022,12,2022-12-21,-30.8,-24.8,-18.7,0,2,202212
"44734",2022,12,2022-12-22,-32.8,-26.2,-19.5,0,1,202212
"44735",2022,12,2022-12-23,-19.6,-14.4,-9.2,2.3,0,202212
"44736",2022,12,2022-12-24,-9.2,-6.5,-3.7,0.4,1,202212
"44737",2022,12,2022-12-25,-8.3,-5.7,-3.1,1.2,0,202212
"44738",2022,12,2022-12-26,-3.2,1,5.2,0.4,1,202212
"44739",2022,12,2022-12-27,-0.3,0.7,1.7,5.8,0,202212
"44740",2022,12,2022-12-28,0,3.3,6.6,0.8,11,202212
"44741",2022,12,2022-12-29,-8.9,-4.2,0.5,0.2,10,202212
"44742",2022,12,2022-12-30,-2.6,0,2.6,0.8,9,202212
"44743",2022,12,2022-12-31,0,1.7,3.3,0,8,202212
"44744",2023,1,2023-01-01,-2.6,-0.4,1.8,0,7,202301
"44745",2023,1,2023-01-02,-5.5,-2.6,0.3,0,6,202301
"44746",2023,1,2023-01-03,-3.4,-1.6,0.3,0,5,202301
"44747",2023,1,2023-01-04,-6.2,-2.9,0.5,0,4,202301
"44748",2023,1,2023-01-05,-5.1,-2.1,0.9,0,3,202301
"44749",2023,1,2023-01-06,-8.4,-1.8,4.9,0,2,202301
"44750",2023,1,2023-01-07,-1.8,0.6,2.9,0,1,202301
"44751",2023,1,2023-01-08,0,1.1,2.2,1.3,0,202301
"44752",2023,1,2023-01-09,-2.6,-0.4,1.9,0,3,202301
"44753",2023,1,2023-01-10,-2.2,0.8,3.7,0,2,202301
"44754",2023,1,2023-01-11,-3,-1,1.1,0,1,202301
"44755",2023,1,2023-01-12,-0.6,1,2.6,2.1,0,202301
"44756",2023,1,2023-01-13,0.6,1.6,2.6,5.8,0,202301
"44757",2023,1,2023-01-14,0.2,1.7,3.1,0.2,4,202301
"44758",2023,1,2023-01-15,0.5,1.8,3,0,3,202301
"44759",2023,1,2023-01-16,0.5,2.8,5.1,0.4,2,202301
"44760",2023,1,2023-01-17,-1.3,1.2,3.7,0,1,202301
"44761",2023,1,2023-01-18,-1.1,0.8,2.7,1.5,0,202301
"44762",2023,1,2023-01-19,-4.2,0.8,5.8,0,13,202301
"44763",2023,1,2023-01-20,-6.6,-2.6,1.5,0,12,202301
"44764",2023,1,2023-01-21,-6,-3.3,-0.5,0.9,11,202301
"44765",2023,1,2023-01-22,-9,-3.3,2.5,0.2,10,202301
"44766",2023,1,2023-01-23,-7.3,-2.7,2,0,9,202301
"44767",2023,1,2023-01-24,-2.3,-0.5,1.3,0,8,202301
"44768",2023,1,2023-01-25,-0.2,1.3,2.7,0,7,202301
"44769",2023,1,2023-01-26,0.2,1.7,3.2,0,6,202301
"44770",2023,1,2023-01-27,0.6,4.6,8.6,0.6,5,202301
"44771",2023,1,2023-01-28,-4.7,-1.7,1.4,0,4,202301
"44772",2023,1,2023-01-29,-13.1,-8.5,-3.8,0,3,202301
"44773",2023,1,2023-01-30,-14.9,-9.9,-4.9,0,2,202301
"44774",2023,1,2023-01-31,-6,-4.5,-3,0,1,202301
"44775",2023,2,2023-02-01,-6.5,-4.5,-2.4,1.9,0,202302
"44776",2023,2,2023-02-02,-5.9,-2.8,0.4,0,18,202302
"44777",2023,2,2023-02-03,-6.9,-3.1,0.8,0,17,202302
"44778",2023,2,2023-02-04,0.2,2.3,4.4,0,16,202302
"44779",2023,2,2023-02-05,-0.7,2.2,5,0,15,202302
"44780",2023,2,2023-02-06,-2.3,1.5,5.2,0,14,202302
"44781",2023,2,2023-02-07,-0.5,2.9,6.3,0.2,13,202302
"44782",2023,2,2023-02-08,-3.3,2.1,7.4,0,12,202302
"44783",2023,2,2023-02-09,-3.4,-0.9,1.7,0.2,11,202302
"44784",2023,2,2023-02-10,-5.4,1.1,7.6,0,10,202302
"44785",2023,2,2023-02-11,-5.6,-0.3,5,0,9,202302
"44786",2023,2,2023-02-12,-3.4,0.8,5,0,8,202302
"44787",2023,2,2023-02-13,0.6,4,7.3,0,7,202302
"44788",2023,2,2023-02-14,-4.5,0.5,5.4,0,6,202302
"44789",2023,2,2023-02-15,-2.05,NA,6.1,0,5,202302
"44790",2023,2,2023-02-16,-0.825,NA,6.45,0,4,202302
"44791",2023,2,2023-02-17,0.4,3.6,6.8,0,3,202302
"44792",2023,2,2023-02-18,-1,2.8,6.5,0,2,202302
"44793",2023,2,2023-02-19,-0.2,4.5,9.1,0,1,202302
"44794",2023,2,2023-02-20,0.9,4.2,7.4,1.9,0,202302
"44795",2023,2,2023-02-21,-4.9,1.5,7.9,1.7,0,202302
"44796",2023,2,2023-02-22,-9,-7,-4.9,0,18,202302
"44797",2023,2,2023-02-23,-10.8,-8.4,-6,0,17,202302
"44798",2023,2,2023-02-24,-14.1,-10.1,-6,0,16,202302
"44799",2023,2,2023-02-25,-10.7,-7,-3.3,0.2,15,202302
"44800",2023,2,2023-02-26,-5.2,-0.6,4.1,0,14,202302
"44801",2023,2,2023-02-27,-9.3,-4,1.4,0,13,202302
"44802",2023,2,2023-02-28,-2.8,-0.7,1.4,0.4,12,202302
"44803",2023,3,2023-03-01,-2.3,0.7,3.7,0,11,202303
"44804",2023,3,2023-03-02,0,4.2,8.4,0,10,202303
"44805",2023,3,2023-03-03,-1.5,3,7.4,0,9,202303
"44806",2023,3,2023-03-04,-3.8,-0.1,3.6,0,8,202303
"44807",2023,3,2023-03-05,-4,0.7,5.3,0,7,202303
"44808",2023,3,2023-03-06,-6.3,-0.2,6,0,6,202303
"44809",2023,3,2023-03-07,-3.8,1.9,7.5,0,5,202303
"44810",2023,3,2023-03-08,-7.4,0.2,7.7,0,4,202303
"44811",2023,3,2023-03-09,-7.8,-1.2,5.5,0,3,202303
"44812",2023,3,2023-03-10,-1.6,1.8,5.2,0,2,202303
"44813",2023,3,2023-03-11,-3.2,1.6,6.3,0,1,202303
"44814",2023,3,2023-03-12,-3.5,1.5,6.5,1.7,0,202303
"44815",2023,3,2023-03-13,0.5,3.4,6.2,1.8,0,202303
"44816",2023,3,2023-03-14,-5.5,1,7.5,0,10,202303
"44817",2023,3,2023-03-15,-4,3,9.9,0,9,202303
"44818",2023,3,2023-03-16,-7.3,0.9,9.1,0,8,202303
"44819",2023,3,2023-03-17,-6.5,2.3,11,0,7,202303
"44820",2023,3,2023-03-18,-3.7,4.6,12.9,0,6,202303
"44821",2023,3,2023-03-19,-5.3,3.9,13,0,5,202303
"44822",2023,3,2023-03-20,-1.6,5.5,12.5,0,4,202303
"44823",2023,3,2023-03-21,-5.6,4.3,14.2,0,3,202303
"44824",2023,3,2023-03-22,-7.3,3.9,15,0,2,202303
"44825",2023,3,2023-03-23,-5.6,2.8,11.2,0,1,202303
"44826",2023,3,2023-03-24,1.1,5.4,9.7,1.8,0,202303
"44827",2023,3,2023-03-25,-4.3,2.7,9.6,0,13,202303
"44828",2023,3,2023-03-26,-2.1,4.9,11.9,0,12,202303
"44829",2023,3,2023-03-27,-4,4.4,12.7,0,11,202303
"44830",2023,3,2023-03-28,-5.8,4,13.7,0,10,202303
"44831",2023,3,2023-03-29,-7.2,3.4,14,0,9,202303
"44832",2023,3,2023-03-30,-5,5.5,15.9,0,8,202303
"44833",2023,3,2023-03-31,-2.5,3.9,10.2,0,7,202303
"44834",2023,4,2023-04-01,1.4,6.2,11,0.8,6,202304
"44835",2023,4,2023-04-02,-2.4,4.1,10.5,0,5,202304
"44836",2023,4,2023-04-03,-6.7,1.9,10.4,0,4,202304
"44837",2023,4,2023-04-04,-4.5,3.1,10.6,0,3,202304
"44838",2023,4,2023-04-05,-6.9,3.2,13.2,0,2,202304
"44839",2023,4,2023-04-06,-1.4,5.8,13,0,1,202304
"44840",2023,4,2023-04-07,6.3,9.2,12,3.3,0,202304
"44841",2023,4,2023-04-08,0.3,6.4,12.4,0,3,202304
"44842",2023,4,2023-04-09,7.1,11.2,15.3,0,2,202304
"44843",2023,4,2023-04-10,2.6,8,13.3,0.6,1,202304
"44844",2023,4,2023-04-11,2.2,7.2,12.2,1.9,0,202304
"44845",2023,4,2023-04-12,-1.5,4.8,11,0,4,202304
"44846",2023,4,2023-04-13,-4.6,4.3,13.1,0,3,202304
"44847",2023,4,2023-04-14,-4.3,4.8,13.8,0,2,202304
"44848",2023,4,2023-04-15,1.1,8.2,15.2,0,1,202304
"44849",2023,4,2023-04-16,1.7,7.3,12.8,1.3,0,202304
"44850",2023,4,2023-04-17,1.1,7.3,13.4,0,6,202304
"44851",2023,4,2023-04-18,-1,5.2,11.3,0,5,202304
"44852",2023,4,2023-04-19,-5.6,4,13.5,0,4,202304
"44853",2023,4,2023-04-20,-4,4.8,13.6,0,3,202304
"44854",2023,4,2023-04-21,2.8,7.5,12.1,0,2,202304
"44855",2023,4,2023-04-22,0.5,7.8,15,0,1,202304
"44856",2023,4,2023-04-23,7.6,10.4,13.2,5,0,202304
"44857",2023,4,2023-04-24,2.3,8.7,15,1.4,0,202304
"44858",2023,4,2023-04-25,1,9.9,18.7,0,10,202304
"44859",2023,4,2023-04-26,2.3,11.6,20.8,0,9,202304
"44860",2023,4,2023-04-27,0.6,10.2,19.7,0,8,202304
"44861",2023,4,2023-04-28,2.9,14.1,25.3,0,7,202304
"44862",2023,4,2023-04-29,2.6,15.1,27.6,0,6,202304
"44863",2023,4,2023-04-30,5.1,16,26.9,0,5,202304
"44864",2023,5,2023-05-01,8.7,16.5,24.2,0,4,202305
"44865",2023,5,2023-05-02,7.3,16.7,26.1,0,3,202305
"44866",2023,5,2023-05-03,9.6,18.9,28.2,0,2,202305
"44867",2023,5,2023-05-04,8.3,19.2,30.1,0,1,202305
"44868",2023,5,2023-05-05,11.9,16.2,20.4,2.8,0,202305
"44869",2023,5,2023-05-06,10.4,13.4,16.3,3.5,0,202305
"44870",2023,5,2023-05-07,8.3,12.7,17,0.2,14,202305
"44871",2023,5,2023-05-08,7.4,13.7,20,0.8,13,202305
"44872",2023,5,2023-05-09,4.3,12.5,20.7,0,12,202305
"44873",2023,5,2023-05-10,4.9,13.2,21.5,0,11,202305
"44874",2023,5,2023-05-11,4.2,14.7,25.2,0,10,202305
"44875",2023,5,2023-05-12,3.1,15.3,27.5,0,9,202305
"44876",2023,5,2023-05-13,6.6,18.3,29.9,0,8,202305
"44877",2023,5,2023-05-14,6.4,18.9,31.3,0,7,202305
"44878",2023,5,2023-05-15,8.3,20.1,31.9,0,6,202305
"44879",2023,5,2023-05-16,11.3,20.9,30.4,0,5,202305
"44880",2023,5,2023-05-17,11.1,19.9,28.6,0,4,202305
"44881",2023,5,2023-05-18,9.4,19.8,30.1,0.9,3,202305
"44882",2023,5,2023-05-19,11.1,21.7,32.2,0,2,202305
"44883",2023,5,2023-05-20,11.1,20.5,29.9,0,1,202305
"44884",2023,5,2023-05-21,10.4,16,21.6,2.9,0,202305
"44885",2023,5,2023-05-22,10.6,13.9,17.2,11.6,0,202305
"44886",2023,5,2023-05-23,10.5,14.3,18.1,0.4,26,202305
"44887",2023,5,2023-05-24,6.1,13,19.9,0,25,202305
"44888",2023,5,2023-05-25,6.7,13.7,20.6,0.5,24,202305
"44889",2023,5,2023-05-26,6,16.4,26.8,0,23,202305
"44890",2023,5,2023-05-27,9.9,18.9,27.8,0,22,202305
"44891",2023,5,2023-05-28,10.4,19,27.5,0,21,202305
"44892",2023,5,2023-05-29,10.2,19.3,28.4,0,20,202305
"44893",2023,5,2023-05-30,6,16.7,27.3,0,19,202305
"44894",2023,5,2023-05-31,10.9,17.8,24.6,0,18,202305
"44895",2023,6,2023-06-01,8.3,17.3,26.2,0,17,202306
"44896",2023,6,2023-06-02,6.4,17.6,28.8,0,16,202306
"44897",2023,6,2023-06-03,8,19,29.9,0,15,202306
"44898",2023,6,2023-06-04,8.4,18.2,28,0,14,202306
"44899",2023,6,2023-06-05,7,15.5,23.9,0,13,202306
"44900",2023,6,2023-06-06,4.1,16.1,28,0,12,202306
"44901",2023,6,2023-06-07,5,18.8,32.5,0,11,202306
"44902",2023,6,2023-06-08,8.5,21.5,34.4,0,10,202306
"44903",2023,6,2023-06-09,17.9,23,28.1,0.2,9,202306
"44904",2023,6,2023-06-10,14.8,20.3,25.7,0.5,8,202306
"44905",2023,6,2023-06-11,15.6,21.7,27.7,0,7,202306
"44906",2023,6,2023-06-12,12,22.8,33.6,0,6,202306
"44907",2023,6,2023-06-13,13.7,21.6,29.4,0.4,5,202306
"44908",2023,6,2023-06-14,12.2,14.5,16.7,0.4,4,202306
"44909",2023,6,2023-06-15,7.5,16.5,25.5,0,3,202306
"44910",2023,6,2023-06-16,10.8,17.7,24.6,0,2,202306
"44911",2023,6,2023-06-17,7.8,16.2,24.5,0,1,202306
"44912",2023,6,2023-06-18,7.7,12.1,16.4,1.3,0,202306
"44913",2023,6,2023-06-19,8.4,11.5,14.5,0.4,1,202306
"44914",2023,6,2023-06-20,7.4,11.6,15.7,1,0,202306
"44915",2023,6,2023-06-21,3.1,12.3,21.5,0,1,202306
"44916",2023,6,2023-06-22,6.95,NA,24.1,NA,0,202306
"44917",2023,6,2023-06-23,8.875,NA,25.4,NA,0,202306
"44918",2023,6,2023-06-24,10.8,18.8,26.7,0,17,202306
"44919",2023,6,2023-06-25,12.6,19.7,26.8,0,16,202306
"44920",2023,6,2023-06-26,10,20,30,0,15,202306
"44921",2023,6,2023-06-27,12.3,22.3,32.3,0,14,202306
"44922",2023,6,2023-06-28,14.2,23.4,32.6,0,13,202306
"44923",2023,6,2023-06-29,15,23.7,32.4,0,12,202306
"44924",2023,6,2023-06-30,12.5,22.9,33.2,0,11,202306
"44925",2023,7,2023-07-01,12.4,20.8,29.1,0,10,202307
"44926",2023,7,2023-07-02,11.7,18.9,26,0,9,202307
"44927",2023,7,2023-07-03,5.9,17,28.1,0,8,202307
"44928",2023,7,2023-07-04,8.6,19.4,30.1,0,7,202307
"44929",2023,7,2023-07-05,8.9,20.3,31.7,0,6,202307
"44930",2023,7,2023-07-06,11.1,22.1,33,0,5,202307
"44931",2023,7,2023-07-07,12.8,22.6,32.3,0,4,202307
"44932",2023,7,2023-07-08,11.9,23.3,34.6,0,3,202307
"44933",2023,7,2023-07-09,13.2,23.9,34.5,0,2,202307
"44934",2023,7,2023-07-10,11.3,20.5,29.7,0.7,1,202307
"44935",2023,7,2023-07-11,15,22.3,29.5,4.5,0,202307
"44936",2023,7,2023-07-12,13,20.9,28.7,0.2,13,202307
"44937",2023,7,2023-07-13,9.8,19.5,29.1,0,12,202307
"44938",2023,7,2023-07-14,12.8,22.7,32.5,0,11,202307
"44939",2023,7,2023-07-15,13.1,23.6,34.1,0,10,202307
"44940",2023,7,2023-07-16,11.7,23.5,35.2,0,9,202307
"44941",2023,7,2023-07-17,13.9,20.5,27,0,8,202307
"44942",2023,7,2023-07-18,8.5,18.3,28.1,0,7,202307
"44943",2023,7,2023-07-19,9.7,21.3,32.9,0,6,202307
"44944",2023,7,2023-07-20,12,24.2,36.3,0,5,202307
"44945",2023,7,2023-07-21,13.8,24.9,36,0,4,202307
"44946",2023,7,2023-07-22,13.9,24,34.1,0,3,202307
"44947",2023,7,2023-07-23,12.1,23.1,34.1,0,2,202307
"44948",2023,7,2023-07-24,12.4,20.6,28.7,0.2,1,202307
"44949",2023,7,2023-07-25,9.7,16.3,22.9,3.2,0,202307
"44950",2023,7,2023-07-26,7.8,16.8,25.8,0,27,202307
"44951",2023,7,2023-07-27,7.9,18.4,28.8,0,26,202307
"44952",2023,7,2023-07-28,10.8,21.2,31.5,0,25,202307
"44953",2023,7,2023-07-29,11,22.8,34.5,0,24,202307
"44954",2023,7,2023-07-30,17,24,30.9,0,23,202307
"44955",2023,7,2023-07-31,14,22.1,30.2,0,22,202307
"44956",2023,8,2023-08-01,9.4,21,32.5,0,21,202308
"44957",2023,8,2023-08-02,9.4,21.3,33.1,0,20,202308
"44958",2023,8,2023-08-03,10.2,20.7,31.1,0,19,202308
"44959",2023,8,2023-08-04,10.2,21.6,32.9,0,18,202308
"44960",2023,8,2023-08-05,11,22.1,33.2,0,17,202308
"44961",2023,8,2023-08-06,12.7,23.2,33.6,0,16,202308
"44962",2023,8,2023-08-07,14.6,22.8,30.9,0,15,202308
"44963",2023,8,2023-08-08,17.3,22.9,28.4,0,14,202308
"44964",2023,8,2023-08-09,16.8,22.1,27.4,0,13,202308
"44965",2023,8,2023-08-10,18.1,22,25.9,0,12,202308
"44966",2023,8,2023-08-11,9.8,19.8,29.7,0,11,202308
"44967",2023,8,2023-08-12,15.6,23,30.4,0,10,202308
"44968",2023,8,2023-08-13,11.7,23,34.3,0,9,202308
"44969",2023,8,2023-08-14,12.5,24.7,36.8,0,8,202308
"44970",2023,8,2023-08-15,14.9,26.6,38.3,0,7,202308
"44971",2023,8,2023-08-16,16.3,25.1,33.8,0,6,202308
"44972",2023,8,2023-08-17,12.7,23.9,35.1,0,5,202308
"44973",2023,8,2023-08-18,15.2,22,28.7,0,4,202308
"44974",2023,8,2023-08-19,6,15.1,24.1,0,3,202308
"44975",2023,8,2023-08-20,5.4,15.3,25.1,0,2,202308
"44976",2023,8,2023-08-21,6.2,16.7,27.2,0,1,202308
"44977",2023,8,2023-08-22,15,19.7,24.4,7.8,0,202308
"44978",2023,8,2023-08-23,10.8,16.6,22.3,0.9,1,202308
"44979",2023,8,2023-08-24,9.3,NA,23.95,NA,0,202308
"44980",2023,8,2023-08-25,7.8,16.7,25.6,0,31,202308
"44981",2023,8,2023-08-26,9,19.2,29.3,0,30,202308
"44982",2023,8,2023-08-27,9.6,19.9,30.2,0,29,202308
"44983",2023,8,2023-08-28,10.9,21.9,32.8,0,28,202308
"44984",2023,8,2023-08-29,10.4,17.8,25.1,0.2,27,202308
"44985",2023,8,2023-08-30,16,18.6,21.2,0.7,26,202308
"44986",2023,8,2023-08-31,13.1,16,18.8,0.2,25,202308
"44987",2023,9,2023-09-01,10.7,17.1,23.4,0,24,202309
"44988",2023,9,2023-09-02,8.3,17.8,27.2,0,23,202309
